Customer_ID,Total_Spend,Total_Items,Purchase_Frequency,Segment
46336,16322,20,6,Medium Value
46337,9822,8,3,Low Value
46338,3708,7,2,Low Value
46339,9949,9,4,Low Value
46340,22682,26,6,High Value
46341,14974,8,5,Medium Value
46342,22693,10,6,High Value
46343,6305,9,4,Low Value
46344,10835,16,4,Low Value
46345,5239,6,2,Low Value
46346,15047,10,5,Medium Value
46347,8464,11,3,Low Value
46348,12447,20,5,Medium Value
46349,13771,18,6,Medium Value
46350,11611,21,5,Medium Value
46351,9363,13,4,Low Value
46352,13289,20,7,Medium Value
46353,4012,2,1,Low Value
46354,14513,18,5,Medium Value
46355,14775,20,5,Medium Value
46356,22340,29,9,High Value
46357,6503,11,4,Low Value
46358,14428,15,4,Medium Value
46359,21945,28,9,High Value
46360,20161,27,9,High Value
46361,17523,11,4,Medium Value
46362,21341,19,5,High Value
46363,14559,21,7,Medium Value
46364,6753,10,3,Low Value
46365,18959,20,7,High Value
46366,20282,16,7,High Value
46367,8609,11,4,Low Value
46368,18773,17,5,High Value
46369,5474,6,2,Low Value
46370,7899,9,4,Low Value
46371,9371,7,2,Low Value
46372,11992,11,4,Medium Value
46373,6688,12,4,Low Value
46374,9122,5,3,Low Value
46375,184,5,1,Low Value
46376,25336,17,8,High Value
46377,4465,15,4,Low Value
46378,585,4,1,Low Value
46379,1221,5,1,Low Value
46380,4192,11,3,Low Value
46381,6306,12,4,Low Value
46382,19467,27,8,High Value
46383,16050,16,5,Medium Value
46384,11255,11,3,Low Value
46385,4042,10,2,Low Value
46386,12555,14,7,Medium Value
46388,21317,30,8,High Value
46389,16115,11,5,Medium Value
46390,17874,32,8,Medium Value
46391,14716,9,4,Medium Value
46392,7359,17,5,Low Value
46393,16635,11,5,Medium Value
46394,13027,16,6,Medium Value
46395,24736,29,9,High Value
46396,6949,8,2,Low Value
46397,2929,8,2,Low Value
46398,11704,16,5,Medium Value
46399,9371,10,3,Low Value
46400,10467,13,4,Low Value
46401,19609,13,7,High Value
46402,9037,12,4,Low Value
46403,6116,11,4,Low Value
46404,24394,24,8,High Value
46405,16811,22,7,Medium Value
46406,23812,22,8,High Value
46407,12329,20,7,Medium Value
46408,23247,27,7,High Value
46409,12895,9,3,Medium Value
46410,1423,3,1,Low Value
46411,10347,14,4,Low Value
46412,16739,13,5,Medium Value
46413,4655,9,2,Low Value
46414,4181,4,2,Low Value
46415,3006,3,1,Low Value
46416,15587,13,6,Medium Value
46417,25988,26,8,High Value
46418,5528,8,2,Low Value
46419,18791,24,6,High Value
46420,9833,21,5,Low Value
46421,17985,24,6,High Value
46422,2587,9,3,Low Value
46423,6473,9,2,Low Value
46424,18112,17,7,High Value
46425,15211,14,4,Medium Value
46426,9594,17,4,Low Value
46427,18983,14,6,High Value
46428,9260,6,3,Low Value
46429,18692,30,8,High Value
46430,10992,11,4,Low Value
46431,21197,26,8,High Value
46432,6337,10,2,Low Value
46433,13224,8,4,Medium Value
46434,13037,14,5,Medium Value
46435,7805,18,6,Low Value
46436,8609,9,4,Low Value
46437,16970,13,6,Medium Value
46438,9571,9,4,Low Value
46439,22652,26,8,High Value
46440,14100,18,5,Medium Value
46441,35145,36,11,High Value
46442,19691,26,8,High Value
46443,11876,12,4,Medium Value
46444,5693,17,6,Low Value
46445,18529,17,7,High Value
46446,22347,14,6,High Value
46447,11700,14,5,Medium Value
46448,2696,5,1,Low Value
46449,12201,14,5,Medium Value
46450,27683,20,9,High Value
46451,10092,10,5,Low Value
46452,12476,15,4,Medium Value
46453,10517,15,5,Low Value
46454,17270,20,7,Medium Value
46455,7297,12,3,Low Value
46456,13968,12,6,Medium Value
46457,11378,15,5,Medium Value
46458,10593,11,3,Low Value
46459,15506,14,5,Medium Value
46460,3039,8,3,Low Value
46461,7641,9,4,Low Value
46462,21238,22,7,High Value
46463,21421,28,8,High Value
46464,18121,13,6,High Value
46465,4834,3,1,Low Value
46466,17267,14,5,Medium Value
46467,21121,19,6,High Value
46468,5113,3,2,Low Value
46469,6686,8,3,Low Value
46470,5749,10,2,Low Value
46471,21387,28,8,High Value
46472,15210,16,6,Medium Value
46473,16267,15,5,Medium Value
46474,11839,13,4,Medium Value
46475,10859,9,3,Low Value
46476,31861,28,9,High Value
46477,11052,6,3,Low Value
46478,19941,24,6,High Value
46479,7982,11,4,Low Value
46480,18121,11,5,High Value
46481,8139,10,4,Low Value
46482,9819,14,5,Low Value
46483,17422,20,7,Medium Value
46484,12217,19,7,Medium Value
46485,18482,21,7,High Value
46486,7922,12,4,Low Value
46487,8980,14,4,Low Value
46488,15545,19,6,Medium Value
46489,14737,16,4,Medium Value
46490,29865,38,10,High Value
46491,15308,16,5,Medium Value
46492,14606,14,5,Medium Value
46493,3355,6,2,Low Value
46494,8603,16,5,Low Value
46495,5702,5,2,Low Value
46496,25677,21,9,High Value
46497,18246,17,6,High Value
46498,4426,10,2,Low Value
46499,14208,11,5,Medium Value
46500,5123,5,4,Low Value
46501,25674,25,9,High Value
46502,22824,19,7,High Value
46503,13557,16,6,Medium Value
46504,4026,8,2,Low Value
46505,17619,16,6,Medium Value
46506,13369,15,6,Medium Value
46507,8872,13,5,Low Value
46508,17853,17,5,Medium Value
46509,11707,14,5,Medium Value
46510,11361,11,5,Medium Value
46511,13458,15,6,Medium Value
46512,30640,27,8,High Value
46513,9785,8,3,Low Value
46514,15748,14,5,Medium Value
46515,17977,18,5,High Value
46516,14702,14,5,Medium Value
46517,16933,18,6,Medium Value
46518,28635,21,9,High Value
46519,12129,10,5,Medium Value
46520,10350,14,4,Low Value
46521,18832,10,5,High Value
46522,16913,8,5,Medium Value
46523,10720,6,3,Low Value
46524,5153,3,2,Low Value
46525,9407,8,3,Low Value
46526,8350,12,4,Low Value
46527,20083,13,6,High Value
46528,14159,7,4,Medium Value
46529,15940,26,7,Medium Value
46530,19720,17,6,High Value
46531,6562,11,3,Low Value
46532,3323,2,1,Low Value
46533,20167,19,8,High Value
46534,12113,23,6,Medium Value
46535,18094,19,7,High Value
46536,1097,5,1,Low Value
46537,18251,19,8,High Value
46538,20387,17,6,High Value
46539,7019,3,2,Low Value
46540,12571,19,5,Medium Value
46541,8353,12,3,Low Value
46542,9737,5,3,Low Value
46543,17522,18,5,Medium Value
46544,16819,20,7,Medium Value
46546,5883,10,3,Low Value
46547,8535,11,4,Low Value
46548,6043,4,3,Low Value
46549,7327,13,5,Low Value
46550,14459,16,4,Medium Value
46551,18822,9,5,High Value
46552,7638,6,2,Low Value
46553,13539,16,5,Medium Value
46554,7198,13,4,Low Value
46555,15144,21,6,Medium Value
46556,13038,11,4,Medium Value
46557,10744,8,3,Low Value
46558,22550,22,8,High Value
46559,15277,15,4,Medium Value
46560,22958,20,7,High Value
46561,15024,21,6,Medium Value
46562,18628,21,7,High Value
46563,12258,16,4,Medium Value
46564,6075,6,3,Low Value
46565,16573,20,5,Medium Value
46566,9634,12,6,Low Value
46567,23958,25,8,High Value
46568,22492,8,5,High Value
46569,25818,15,8,High Value
46570,27263,36,11,High Value
46571,13861,19,6,Medium Value
46572,18912,15,6,High Value
46573,8458,11,5,Low Value
46574,8243,7,3,Low Value
46575,12661,11,4,Medium Value
46576,27492,23,9,High Value
46577,10608,13,4,Low Value
46578,18168,23,8,High Value
46579,19879,17,6,High Value
46580,11761,7,3,Medium Value
46581,11070,16,6,Low Value
46582,25216,16,7,High Value
46583,15784,17,5,Medium Value
46584,8050,5,3,Low Value
46585,11814,17,7,Medium Value
46586,14462,21,6,Medium Value
46587,25247,23,8,High Value
46588,9947,11,4,Low Value
46589,11293,11,5,Low Value
46590,10103,9,4,Low Value
46591,23222,18,8,High Value
46592,31131,35,11,High Value
46593,21071,33,9,High Value
46594,606,2,1,Low Value
46595,5710,7,2,Low Value
46596,20966,18,7,High Value
46597,16984,19,5,Medium Value
46598,18568,20,7,High Value
46599,9147,9,3,Low Value
46600,16020,22,6,Medium Value
46601,14419,13,4,Medium Value
46602,8799,2,2,Low Value
46603,4325,4,1,Low Value
46604,9872,16,5,Low Value
46605,16253,24,7,Medium Value
46606,14424,15,7,Medium Value
46607,7021,9,2,Low Value
46608,9645,5,2,Low Value
46609,14623,13,4,Medium Value
46610,7634,15,4,Low Value
46611,9754,15,5,Low Value
46612,2818,9,2,Low Value
46613,3786,2,1,Low Value
46614,19512,15,6,High Value
46615,11526,11,4,Medium Value
46616,12382,15,4,Medium Value
46617,21224,19,7,High Value
46618,17282,13,6,Medium Value
46619,12017,5,3,Medium Value
46620,6221,5,2,Low Value
46621,17996,16,5,High Value
46622,11576,4,3,Medium Value
46623,7464,6,2,Low Value
46624,14166,23,6,Medium Value
46625,24620,20,8,High Value
46626,20332,13,5,High Value
46627,9869,17,4,Low Value
46628,11306,13,5,Low Value
46629,36435,42,14,High Value
46630,4860,3,1,Low Value
46631,5772,8,2,Low Value
46632,6499,7,2,Low Value
46633,19092,24,9,High Value
46634,4678,8,2,Low Value
46635,8666,9,3,Low Value
46636,25178,21,8,High Value
46637,7177,11,4,Low Value
46638,16611,18,6,Medium Value
46639,13272,16,6,Medium Value
46640,7261,16,5,Low Value
46641,16615,9,5,Medium Value
46642,5181,5,2,Low Value
46643,11368,9,4,Medium Value
46644,31323,30,10,High Value
46645,2961,9,2,Low Value
46646,25769,26,7,High Value
46647,23061,14,7,High Value
46648,11922,12,4,Medium Value
46649,6654,9,4,Low Value
46650,626,2,1,Low Value
46651,9972,15,5,Low Value
46652,7306,12,4,Low Value
46653,6443,10,3,Low Value
46654,4144,3,2,Low Value
46655,15426,10,5,Medium Value
46656,25896,24,7,High Value
46657,6850,8,4,Low Value
46658,16551,19,7,Medium Value
46659,18356,14,5,High Value
46660,10242,14,4,Low Value
46661,22119,16,7,High Value
46662,17996,18,7,High Value
46663,8795,10,3,Low Value
46664,14576,18,6,Medium Value
46665,4986,2,1,Low Value
46666,9721,10,3,Low Value
46667,11531,16,5,Medium Value
46668,6826,11,3,Low Value
46669,17475,14,5,Medium Value
46670,16850,15,4,Medium Value
46671,17810,12,5,Medium Value
46672,11049,15,5,Low Value
46673,18108,17,6,High Value
46674,21338,23,7,High Value
46675,17609,19,6,Medium Value
46676,20646,26,7,High Value
46677,18778,24,8,High Value
46678,5893,9,4,Low Value
46679,17440,17,7,Medium Value
46680,11169,12,5,Low Value
46681,18572,12,6,High Value
46682,14314,24,7,Medium Value
46683,15004,19,5,Medium Value
46684,16183,17,6,Medium Value
46685,10354,14,4,Low Value
46686,23900,27,8,High Value
46687,9310,8,5,Low Value
46688,22227,15,8,High Value
46689,29013,30,10,High Value
46690,13920,13,5,Medium Value
46691,10511,17,5,Low Value
46692,9249,14,4,Low Value
46693,6139,11,3,Low Value
46694,4720,1,1,Low Value
46695,16150,14,6,Medium Value
46696,14305,11,4,Medium Value
46697,24352,28,7,High Value
46698,9954,9,3,Low Value
46699,11806,11,4,Medium Value
46700,12953,12,5,Medium Value
46701,12636,8,3,Medium Value
46702,6014,9,4,Low Value
46703,23388,34,9,High Value
46704,7902,18,5,Low Value
46705,3086,1,1,Low Value
46706,12171,16,6,Medium Value
46707,8530,20,5,Low Value
46708,9266,9,2,Low Value
46709,23735,23,6,High Value
46710,10798,18,5,Low Value
46711,14345,16,5,Medium Value
46712,20109,17,5,High Value
46713,13300,34,9,Medium Value
46714,6966,19,5,Low Value
46715,14020,15,5,Medium Value
46716,28921,14,6,High Value
46717,13630,8,3,Medium Value
46718,21381,20,9,High Value
46719,4143,1,1,Low Value
46720,11024,6,3,Low Value
46721,12972,12,4,Medium Value
46722,13564,11,3,Medium Value
46723,22452,34,8,High Value
46724,9035,13,3,Low Value
46725,28221,37,11,High Value
46726,12129,19,6,Medium Value
46727,19427,19,7,High Value
46729,17898,17,5,Medium Value
46730,11036,13,4,Low Value
46731,13457,20,5,Medium Value
46732,15160,19,5,Medium Value
46733,13139,22,5,Medium Value
46734,8370,13,4,Low Value
46735,13077,21,5,Medium Value
46736,26960,24,8,High Value
46737,17021,22,7,Medium Value
46738,6166,6,2,Low Value
46739,1714,3,1,Low Value
46740,8460,18,6,Low Value
46741,4171,13,3,Low Value
46742,13742,13,4,Medium Value
46743,16784,17,7,Medium Value
46744,9086,13,4,Low Value
46745,25833,28,10,High Value
46746,12272,12,4,Medium Value
46747,19097,28,7,High Value
46748,9496,23,6,Low Value
46749,8367,5,3,Low Value
46750,14028,34,10,Medium Value
46751,11389,11,5,Medium Value
46752,14492,14,4,Medium Value
46753,17134,13,5,Medium Value
46754,9977,11,4,Low Value
46755,13688,15,4,Medium Value
46756,11218,15,6,Low Value
46757,29652,34,10,High Value
46758,11094,17,5,Low Value
46759,4773,8,3,Low Value
46760,13441,7,4,Medium Value
46761,17810,22,7,Medium Value
46762,15066,16,5,Medium Value
46763,8121,6,3,Low Value
46764,20495,24,6,High Value
46765,22394,16,6,High Value
46766,5068,9,3,Low Value
46767,4822,12,3,Low Value
46768,4229,3,1,Low Value
46769,16994,18,7,Medium Value
46770,24207,26,10,High Value
46771,16526,19,6,Medium Value
46772,15091,13,5,Medium Value
46773,7561,22,6,Low Value
46774,17137,12,4,Medium Value
46775,9477,9,3,Low Value
46776,6944,3,2,Low Value
46777,10436,14,4,Low Value
46778,32526,32,10,High Value
46779,15558,25,7,Medium Value
46780,6772,12,4,Low Value
46781,10607,14,4,Low Value
46782,9964,10,3,Low Value
46783,4052,2,1,Low Value
46784,9290,12,3,Low Value
46785,9726,16,6,Low Value
46786,4851,2,2,Low Value
46787,9147,11,3,Low Value
46788,13524,11,4,Medium Value
46789,16150,17,5,Medium Value
46790,9008,9,3,Low Value
46791,10629,11,3,Low Value
46792,5313,9,2,Low Value
46793,10216,7,3,Low Value
46795,5238,5,1,Low Value
46796,17227,25,7,Medium Value
46797,7359,12,3,Low Value
46798,7718,10,3,Low Value
46799,25267,27,9,High Value
46800,14959,25,7,Medium Value
46801,12212,11,4,Medium Value
46802,2271,4,1,Low Value
46803,25669,27,9,High Value
46804,6841,7,3,Low Value
46805,18345,22,8,High Value
46806,12007,10,4,Medium Value
46807,15745,18,6,Medium Value
46808,6609,8,3,Low Value
46809,5436,12,3,Low Value
46810,23666,38,10,High Value
46811,19183,18,7,High Value
46812,13495,12,4,Medium Value
46813,12395,9,4,Medium Value
46814,13969,16,6,Medium Value
46815,31881,27,8,High Value
46816,10816,15,3,Low Value
46817,12661,18,5,Medium Value
46818,14386,15,5,Medium Value
46819,8154,4,3,Low Value
46820,15099,10,5,Medium Value
46821,11186,12,4,Low Value
46822,4678,8,2,Low Value
46823,16938,26,7,Medium Value
46824,12742,13,5,Medium Value
46825,22262,17,7,High Value
46826,11222,16,5,Low Value
46827,9050,3,2,Low Value
46828,8243,11,3,Low Value
46829,12020,15,5,Medium Value
46830,15034,13,6,Medium Value
46831,14291,18,6,Medium Value
46832,12104,18,6,Medium Value
46833,21510,24,8,High Value
46835,10934,10,4,Low Value
46836,5093,4,2,Low Value
46837,17575,17,6,Medium Value
46838,12035,23,6,Medium Value
46839,6304,16,4,Low Value
46840,9837,13,4,Low Value
46841,7150,5,2,Low Value
46842,8854,13,4,Low Value
46843,1346,5,1,Low Value
46844,19253,19,6,High Value
46845,8359,14,5,Low Value
46846,26883,30,10,High Value
46847,20758,21,8,High Value
46848,12508,14,6,Medium Value
46849,14600,18,5,Medium Value
46850,11715,7,3,Medium Value
46851,16478,20,6,Medium Value
46852,16839,18,6,Medium Value
46853,13740,24,7,Medium Value
46854,12124,20,6,Medium Value
46855,13795,16,5,Medium Value
46856,12123,21,6,Medium Value
46857,20840,15,6,High Value
46858,12246,10,4,Medium Value
46859,3822,4,1,Low Value
46861,28449,28,8,High Value
46862,8761,6,3,Low Value
46863,14349,18,5,Medium Value
46864,6147,15,4,Low Value
46865,21190,25,6,High Value
46866,8531,13,4,Low Value
46867,7924,10,3,Low Value
46868,11278,16,4,Low Value
46869,19786,19,6,High Value
46870,7679,5,3,Low Value
46871,15585,14,6,Medium Value
46872,1352,6,2,Low Value
46873,17134,19,8,Medium Value
46874,20015,21,7,High Value
46875,7863,13,4,Low Value
46876,7490,5,4,Low Value
46877,5055,1,1,Low Value
46878,12082,8,3,Medium Value
46879,18149,18,6,High Value
46880,16538,25,8,Medium Value
46881,17142,13,5,Medium Value
46882,6370,8,2,Low Value
46883,10265,8,3,Low Value
46884,19490,17,8,High Value
46885,16340,17,6,Medium Value
46886,9499,19,5,Low Value
46887,8774,17,5,Low Value
46888,16419,23,7,Medium Value
46889,2162,2,1,Low Value
46890,14304,18,6,Medium Value
46891,2639,8,2,Low Value
46892,13019,10,5,Medium Value
46893,5911,11,4,Low Value
46894,18620,17,5,High Value
46895,14405,17,5,Medium Value
46896,5517,6,2,Low Value
46897,11251,14,4,Low Value
46898,22467,27,8,High Value
46899,29083,27,8,High Value
46900,24335,31,8,High Value
46901,22705,20,7,High Value
46902,10691,12,3,Low Value
46903,20205,17,7,High Value
46904,9228,23,6,Low Value
46905,17363,10,5,Medium Value
46906,22776,26,8,High Value
46907,16244,30,8,Medium Value
46908,12074,18,6,Medium Value
46909,17887,22,8,Medium Value
46910,7906,16,4,Low Value
46911,11531,14,5,Medium Value
46912,24050,16,7,High Value
46913,6139,8,2,Low Value
46914,17414,13,5,Medium Value
46915,8955,10,3,Low Value
46916,21468,11,5,High Value
46917,12920,8,3,Medium Value
46918,10211,11,3,Low Value
46919,14749,23,7,Medium Value
46920,7314,10,4,Low Value
46921,13066,15,3,Medium Value
46922,5782,6,2,Low Value
46923,11937,21,7,Medium Value
46924,10961,11,3,Low Value
46925,16959,20,5,Medium Value
46926,5861,4,2,Low Value
46927,4954,13,4,Low Value
46928,10754,18,5,Low Value
46929,20529,23,7,High Value
46930,10515,15,4,Low Value
46931,8615,4,2,Low Value
46932,20183,26,9,High Value
46933,3556,1,1,Low Value
46934,6818,7,2,Low Value
46935,24484,22,8,High Value
46936,19320,24,9,High Value
46937,8749,2,2,Low Value
46938,11928,21,5,Medium Value
46939,17106,21,6,Medium Value
46940,11643,12,4,Medium Value
46941,3966,4,1,Low Value
46942,23081,24,7,High Value
46943,15683,16,5,Medium Value
46944,18696,19,7,High Value
46945,10868,13,4,Low Value
46946,29037,35,11,High Value
46947,13625,11,4,Medium Value
46948,17494,16,7,Medium Value
46949,8409,14,4,Low Value
46950,19767,22,7,High Value
46951,12938,9,3,Medium Value
46952,23128,25,7,High Value
46953,15004,25,7,Medium Value
46954,12111,10,4,Medium Value
46955,20913,24,9,High Value
46956,11662,13,5,Medium Value
46957,8776,13,4,Low Value
46958,6009,12,3,Low Value
46959,16937,16,7,Medium Value
46960,16565,16,5,Medium Value
46961,14950,12,6,Medium Value
46962,16343,13,5,Medium Value
46963,26842,20,10,High Value
46964,6905,12,4,Low Value
46965,19673,22,7,High Value
46966,12049,19,6,Medium Value
46967,14750,10,3,Medium Value
46968,5552,6,2,Low Value
46969,13375,16,6,Medium Value
46970,11054,8,4,Low Value
46971,19341,23,8,High Value
46972,15292,23,8,Medium Value
46973,22054,26,7,High Value
46974,6616,9,3,Low Value
46975,20576,20,8,High Value
46976,15157,10,4,Medium Value
46977,15575,16,6,Medium Value
46978,21414,27,9,High Value
46979,13847,12,4,Medium Value
46980,9782,9,3,Low Value
46981,11673,16,5,Medium Value
46982,11177,8,4,Low Value
46983,10836,8,4,Low Value
46984,3937,2,2,Low Value
46985,13446,20,6,Medium Value
46986,13284,14,4,Medium Value
46987,2683,10,3,Low Value
46988,13497,20,5,Medium Value
46989,13712,18,4,Medium Value
46990,12150,26,6,Medium Value
46991,11132,13,4,Low Value
46992,19154,16,5,High Value
46993,9938,16,5,Low Value
46994,18543,20,8,High Value
46995,10380,19,6,Low Value
46996,13339,14,4,Medium Value
46997,20366,19,6,High Value
46998,20821,27,7,High Value
46999,15179,19,8,Medium Value
47000,9232,16,4,Low Value
47001,915,5,1,Low Value
47002,20257,13,6,High Value
47003,11599,20,6,Medium Value
47004,14100,17,7,Medium Value
47005,7669,13,5,Low Value
47006,10069,13,3,Low Value
47007,4052,6,2,Low Value
47009,9274,4,2,Low Value
47010,12877,14,5,Medium Value
47011,4319,8,2,Low Value
47012,7988,14,4,Low Value
47013,9510,7,3,Low Value
47014,16890,17,5,Medium Value
47015,10903,6,3,Low Value
47016,6427,6,2,Low Value
47017,9150,18,5,Low Value
47018,17371,12,4,Medium Value
47019,11086,8,4,Low Value
47020,4354,6,2,Low Value
47021,11106,11,4,Low Value
47022,13029,7,4,Medium Value
47023,32989,23,8,High Value
47024,29937,34,9,High Value
47025,10083,8,3,Low Value
47026,19993,31,9,High Value
47027,24001,25,10,High Value
47028,9711,5,4,Low Value
47029,2577,7,2,Low Value
47030,9131,13,4,Low Value
47031,15816,16,5,Medium Value
47032,33195,44,11,High Value
47033,1926,2,1,Low Value
47034,14656,24,8,Medium Value
47035,5909,12,3,Low Value
47036,14666,22,6,Medium Value
47037,27262,26,8,High Value
47038,10315,17,4,Low Value
47039,7284,9,3,Low Value
47040,22574,31,9,High Value
47041,12866,18,5,Medium Value
